DateTime,EraTemperatureMilliDegC,UcTemperatureMilliDegC
20:16.3,21000,801
20:20.4,21000,799
20:21.4,21000,799
20:25.5,21000,798
20:26.4,21000,797
20:30.5,21000,796
20:31.4,21000,795
20:35.5,20500,794
20:36.4,20500,794
20:40.5,20500,792
20:41.4,20500,792
20:45.5,20500,791
20:46.4,20500,791
20:50.5,20000,789
20:51.4,20000,789
20:55.5,20000,787
20:56.4,20000,787
21:00.5,20000,786
21:01.4,20000,785
21:05.5,19500,784
21:06.4,19500,783
21:10.5,19500,782
21:11.4,19500,782
21:15.5,19500,780
21:16.4,19500,780
21:20.5,19000,778
21:21.4,19000,778
21:25.5,19000,776
21:26.4,19000,776
21:30.6,19000,775
21:31.5,19000,775
21:35.6,18500,773
21:36.5,18500,773
21:40.6,18500,772
21:41.5,18500,771
21:45.6,18500,770
21:46.5,18500,770
21:50.6,18000,768
21:51.5,18000,768
21:55.6,18000,767
21:56.5,18000,766
22:00.6,18000,765
22:01.5,18000,764
22:05.6,18000,763
22:06.5,17500,763
22:10.6,17500,762
22:11.5,17500,761
22:15.6,17500,760
22:16.5,17500,759
22:20.6,17500,758
22:21.5,17000,758
22:25.6,17000,756
22:26.5,17000,756
22:30.6,17000,755
22:31.5,17000,755
22:35.7,17000,753
22:36.5,16500,753
22:40.7,16500,751
22:41.6,16500,751
22:45.7,16500,750
22:46.6,16500,750
22:50.7,16500,748
22:51.6,16500,748
22:55.7,16000,747
22:56.6,16000,747
23:00.7,16000,745
23:01.6,16000,745
23:05.7,16000,743
23:06.6,16000,743
23:10.7,15500,742
23:11.6,15500,741
23:15.7,15500,740
23:16.6,15500,740
23:20.7,15500,739
23:21.6,15500,738
23:25.7,15500,737
23:26.6,15000,736
23:30.7,15000,735
23:31.6,15000,735
23:35.7,15000,733
23:36.6,15000,733
23:40.7,15000,732
23:41.7,15000,731
23:45.8,14500,730
23:46.7,14500,729
23:50.8,14500,728
23:51.7,14500,728
23:55.8,14500,726
23:56.7,14500,726
24:00.8,14500,725
24:01.7,14500,725
24:05.8,14000,723
24:06.7,14000,723
24:10.8,14000,722
24:11.7,14000,721
24:15.8,14000,720
24:16.7,14000,719
24:20.8,14000,718
24:21.7,13500,718
24:25.8,13500,717
24:26.7,13500,716
24:30.8,13500,715
24:31.7,13500,714
24:35.8,13500,713
24:36.7,13500,713
24:40.8,13000,712
24:41.8,13000,711
24:45.9,13000,710
24:46.7,13000,709
24:50.9,13000,708
24:51.8,13000,708
24:55.9,13000,707
24:56.8,13000,706
25:00.9,12500,705
25:01.8,12500,705
25:05.9,12500,704
25:06.8,12500,703
25:10.9,12500,702
25:11.8,12500,702
25:15.9,12000,701
25:16.8,12000,700
25:20.9,12000,699
25:21.8,12000,698
25:25.9,12000,697
25:26.8,12000,697
25:30.9,12000,695
25:31.8,12000,695
25:36.0,11500,693
25:36.8,11500,693
25:40.9,11500,692
25:41.8,11500,692
25:45.9,11500,690
25:46.8,11500,690
25:51.0,11500,689
25:51.8,11500,688
25:56.0,11000,687
25:56.9,11000,687
26:01.0,11000,685
26:01.9,11000,685
26:06.0,11000,684
26:06.9,11000,683
26:11.0,11000,682
26:11.9,11000,682
26:16.0,10500,681
26:16.9,10500,681
26:21.0,10500,679
26:21.9,10500,679
26:26.0,10500,678
26:26.9,10500,677
26:31.0,10500,676
26:31.9,10500,676
26:36.0,10000,674
26:36.9,10000,674
26:41.0,10000,673
26:41.9,10000,673
26:46.0,10000,671
26:46.9,10000,670
26:51.0,9500,670
26:51.9,9500,669
26:56.0,9500,668
26:57.0,9500,668
27:01.0,9500,667
27:02.0,9500,667
27:06.0,9500,665
27:07.0,9500,664
27:11.1,9000,663
27:12.0,9000,663
27:16.1,9000,661
27:17.0,9000,662
27:21.1,9000,660
27:22.0,9000,660
27:26.1,8500,659
27:27.0,8500,659
27:31.1,8500,657
27:32.0,8500,657
27:36.1,8500,656
27:37.0,8500,655
27:41.1,8500,654
27:42.0,8500,654
27:46.1,8000,653
27:47.0,8000,652
27:51.1,8000,651
27:52.0,8000,651
27:56.1,8000,650
27:57.0,8000,649
28:01.1,8000,647
28:02.1,8000,647
28:06.1,7500,646
28:07.1,7500,645
28:11.2,7500,645
28:12.1,7500,643
28:16.2,7500,643
28:17.1,7500,642
28:21.2,7500,641
28:22.1,7500,641
28:26.2,7000,639
28:27.1,7000,639
28:31.2,7000,638
28:32.1,7000,637
28:36.2,7000,636
28:37.1,7000,636
28:41.2,7000,635
28:42.1,7000,634
28:46.2,6500,634
28:47.1,6500,633
28:51.2,6500,631
28:52.1,6500,632
28:56.2,6500,630
28:57.1,6500,630
29:01.2,6500,629
29:02.1,6500,628
29:06.2,6000,627
29:07.2,6000,627
29:11.3,6000,626
29:12.2,6000,625
29:16.3,6000,624
29:17.2,6000,624
29:21.3,6000,622
29:22.2,6000,621
29:26.3,5500,621
29:27.2,5500,620
29:31.3,5500,619
29:32.2,5500,618
29:36.3,5500,617
29:37.2,5500,617
29:41.3,5500,616
29:42.2,5500,615
29:46.3,5000,614
29:47.2,5000,614
29:51.3,5000,613
29:52.2,5000,612
29:56.3,5000,611
29:57.2,5000,610
30:01.3,5000,610
30:02.2,5000,610
30:06.3,4500,608
30:07.2,4500,608
30:11.4,4500,606
30:12.2,4500,607
30:16.4,4500,606
30:17.3,4500,605
30:21.4,4500,604
30:22.3,4500,604
30:26.4,4000,603
30:27.3,4000,602
30:31.4,4000,601
30:32.3,4000,601
30:36.4,4000,599
30:37.3,4000,599
30:41.4,4000,598
30:42.3,3500,598
30:46.4,3500,596
30:47.3,3500,596
30:51.4,3500,596
30:52.3,3500,595
30:56.4,3500,594
30:57.3,3500,593
31:01.4,3500,592
31:02.3,3500,592
31:06.4,3000,591
31:07.3,3000,590
31:11.4,3000,589
31:12.3,3000,589
31:16.4,3000,588
31:17.3,3000,588
31:21.5,3000,586
31:22.4,3000,586
31:26.5,3000,585
31:27.4,3000,585
31:31.5,2500,584
31:32.4,2500,583
31:36.5,2500,582
31:37.4,2500,582
31:41.5,2500,580
31:42.4,2500,580
31:46.5,2500,579
31:47.4,2500,579
31:51.5,2500,578
31:52.4,2500,578
31:56.5,2000,576
31:57.4,2000,576
32:01.5,2000,574
32:02.4,2000,575
32:06.5,2000,573
32:07.4,2000,573
32:11.5,2000,572
32:12.4,2000,572
32:16.5,2000,571
32:17.4,2000,571
32:21.5,2000,570
32:22.5,2000,570
32:26.6,1500,568
32:27.5,1500,568
32:31.6,1500,567
32:32.5,1500,567
32:36.6,1500,566
32:37.5,1500,566
32:41.6,1500,565
32:42.5,1500,564
32:46.6,1500,563
32:47.5,1500,563
32:51.6,1500,562
32:52.5,1500,562
32:56.6,1000,560
32:57.5,1000,560
33:01.6,1000,559
33:02.5,1000,559
33:06.6,1000,557
33:07.5,1000,557
33:11.6,1000,556
33:12.5,1000,556
33:16.6,1000,556
33:17.5,1000,555
33:21.6,1000,554
33:22.5,1000,554
33:26.6,500,552
33:27.5,500,552
33:31.7,500,552
33:32.5,500,551
33:36.7,500,550
33:37.5,500,550
33:41.7,500,549
33:42.6,500,549
33:46.7,500,548
33:47.6,500,548
33:51.7,500,546
33:52.6,500,546
33:56.7,500,546
33:57.6,500,545
34:01.7,0,544
34:02.6,0,544
34:06.7,0,543
34:07.6,0,543
34:11.7,0,541
34:12.6,0,541
34:16.7,0,540
34:17.6,0,540
34:21.7,0,540
34:22.6,0,539
34:26.7,0,538
34:27.6,0,538
34:31.7,0,537
34:32.7,0,537
34:36.7,0,536
34:37.7,0,536
34:41.8,0,535
34:42.7,0,535
34:46.8,0,534
34:47.7,0,534
34:51.8,-500,533
34:52.7,-500,533
34:56.8,-500,532
34:57.7,-500,532
35:01.8,-500,531
35:02.7,-500,531
35:06.8,-500,530
35:07.7,-500,529
35:11.8,-500,529
35:12.7,-500,529
35:16.8,-500,527
35:17.7,-500,527
35:21.8,-500,526
35:22.7,-500,526
35:26.8,-500,525
35:27.7,-500,525
35:31.8,-500,524
35:32.7,-500,524
35:36.8,-500,523
35:37.7,-500,523
35:41.8,-1000,522
35:42.8,-1000,522
35:46.9,-1000,521
35:47.8,-1000,521
35:51.9,-1000,520
35:52.8,-1000,520
35:56.9,-1000,520
35:57.8,-1000,519
36:01.9,-1000,518
36:02.8,-1000,518
36:06.9,-1000,517
36:07.8,-1000,517
36:11.9,-1000,516
36:12.8,-1000,516
36:16.9,-1000,515
36:17.8,-1000,515
36:21.9,-1000,514
36:22.8,-1000,514
36:26.9,-1000,513
36:27.8,-1000,513
36:31.9,-1000,512
36:32.8,-1000,512
36:36.9,-1000,511
36:37.8,-1000,511
36:41.9,-1000,510
36:42.9,-1000,510
36:46.9,-1500,509
36:47.9,-1500,509
36:52.0,-1500,508
36:52.9,-1500,508
36:57.0,-1500,507
36:57.9,-1500,507
37:02.0,-1500,506
37:02.9,-1500,505
37:07.0,-1500,505
37:07.9,-1500,505
37:12.0,-1500,504
37:12.9,-1500,504
37:17.0,-1500,503
37:17.9,-1500,503
37:22.0,-1500,502
37:22.9,-1500,502
37:27.0,-1500,501
37:27.9,-1500,501
37:32.0,-1500,501
37:32.9,-1500,500
37:37.0,-1500,499
37:37.9,-1500,499
37:42.0,-1500,499
37:42.9,-1500,499
37:47.0,-1500,498
37:47.9,-1500,498
37:52.1,-1500,497
37:52.9,-1500,497
37:57.1,-1500,496
37:58.0,-1500,496
38:02.1,-2000,495
38:03.0,-2000,494
38:07.1,-2000,494
38:08.1,-2000,494
38:12.1,-2000,493
38:13.0,-2000,493
38:17.1,-2000,492
38:18.0,-2000,492
38:22.1,-2000,491
38:23.0,-2000,491
38:27.1,-2000,490
38:28.0,-2000,490
38:32.1,-2000,490
38:33.0,-2000,490
38:37.1,-2000,489
38:38.0,-2000,488
38:42.1,-2000,488
38:43.0,-2000,488
38:47.1,-2000,487
38:48.0,-2000,487
38:52.1,-2000,486
38:53.0,-2000,486
38:57.1,-2000,485
38:58.1,-2000,485
39:02.1,-2000,484
39:03.1,-2000,484
39:07.2,-2000,484
39:08.1,-2000,484
39:12.2,-2000,482
39:13.1,-2000,482
39:17.2,-2000,482
39:18.1,-2000,482
39:22.2,-2000,481
39:23.1,-2000,481
39:27.2,-2000,480
39:28.1,-2000,480
39:32.2,-2000,480
39:33.1,-2000,479
39:37.2,-2500,479
39:38.1,-2500,479
39:42.2,-2500,478
39:43.1,-2500,478
39:47.2,-2500,477
39:48.1,-2500,477
39:52.2,-2500,476
39:53.1,-2500,476
39:57.2,-2500,476
39:58.2,-2500,476
40:02.2,-2500,475
40:03.2,-2500,475
40:07.3,-2500,474
40:08.2,-2500,474
40:12.3,-2500,473
40:13.2,-2500,473
40:17.3,-2500,473
40:18.2,-2500,473
40:22.3,-2500,472
40:23.2,-2500,472
40:27.3,-2500,471
40:28.2,-2500,471
40:32.3,-2500,470
40:33.2,-2500,470
40:37.3,-2500,469
40:38.2,-2500,469
40:42.3,-2500,469
40:43.2,-2500,469
40:47.3,-2500,468
40:48.2,-2500,468
40:52.3,-2500,467
40:53.2,-2500,467
40:57.3,-2500,466
40:58.2,-2500,466
41:02.4,-2500,466
41:03.3,-2500,466
41:07.3,-2500,465
41:08.3,-2500,465
41:12.4,-3000,465
41:13.3,-2500,465
41:17.4,-2500,464
41:18.3,-3000,463
41:22.4,-3000,463
41:23.3,-3000,463
41:27.4,-3000,463
41:28.3,-3000,462
41:32.4,-3000,462
41:33.3,-3000,462
41:37.4,-3000,461
41:38.3,-3000,461
41:42.4,-3000,461
41:43.3,-3000,460
41:47.4,-3000,460
41:48.3,-3000,460
41:52.4,-3000,459
41:53.3,-3000,458
41:57.4,-3000,458
41:58.3,-3000,458
42:02.4,-3000,457
42:03.3,-3000,458
42:07.4,-3000,457
42:08.3,-3000,457
42:12.5,-3000,457
42:13.3,-3000,457
42:17.5,-3000,456
42:18.4,-3000,456
42:22.5,-3000,455
42:23.4,-3000,455
42:27.5,-3000,455
42:28.4,-3000,454
42:32.5,-3000,454
42:33.4,-3000,454
42:37.5,-3000,453
42:38.4,-3000,454
42:42.5,-3000,452
42:43.4,-3000,452
42:47.5,-3000,452
42:48.4,-3000,452
42:52.5,-3000,451
42:53.4,-3000,451
42:57.5,-3000,451
42:58.4,-3000,451
43:02.5,-3000,450
43:03.4,-3000,450
43:07.5,-3000,449
43:08.4,-3000,449
43:12.5,-3000,449
43:13.4,-3000,449
43:17.5,-3000,448
43:18.4,-3000,448
43:22.5,-3000,448
43:23.5,-3000,447
43:27.6,-3000,447
43:28.5,-3000,447
43:32.6,-3000,447
43:33.5,-3000,447
43:37.6,-3000,446
43:38.5,-3000,446
43:42.6,-3000,446
43:43.5,-3000,446
43:47.6,-3000,445
43:48.5,-3000,445
43:52.6,-3000,445
43:53.5,-3000,444
43:57.6,-3000,444
43:58.5,-3000,444
44:02.6,-3000,444
44:03.5,-3000,443
44:07.6,-3500,443
44:08.5,-3500,443
44:12.6,-3500,443
44:13.5,-3500,443
44:17.6,-3500,442
44:18.5,-3500,442
44:22.6,-3500,441
44:23.6,-3500,441
44:27.6,-3500,440
44:28.6,-3500,441
44:32.7,-3500,440
44:33.6,-3500,440
44:37.7,-3500,440
44:38.6,-3500,440
44:42.7,-3500,439
44:43.6,-3500,439
44:47.7,-3500,438
44:48.6,-3500,438
44:52.7,-3500,438
44:53.6,-3500,438
44:57.7,-3500,437
44:58.6,-3500,437
45:02.7,-3500,437
45:03.6,-3500,437
45:07.7,-3500,437
45:08.6,-3500,436
45:12.7,-3500,436
45:13.6,-3500,435
45:17.7,-3500,435
45:18.6,-3500,435
45:22.7,-3500,435
45:23.6,-3500,435
45:27.7,-3500,435
45:28.6,-3500,434
45:32.8,-3500,433
45:33.6,-3500,434
45:37.8,-3500,433
45:38.7,-3500,433
45:42.8,-3500,433
45:43.7,-3500,433
45:47.8,-3500,433
45:48.7,-3500,432
45:52.8,-3500,432
45:53.7,-3500,432
45:57.8,-3500,432
45:58.7,-3500,431
46:02.8,-3500,431
46:03.7,-3500,431
46:07.8,-3500,430
46:08.7,-3500,430
46:12.8,-3500,430
46:13.7,-3500,430
46:17.8,-3500,430
46:18.7,-3500,430
46:22.8,-3500,429
46:23.7,-3500,429
46:27.8,-3500,429
46:28.7,-3500,429
46:32.8,-3500,428
46:33.7,-3500,428
46:37.9,-4000,427
46:38.8,-4000,427
46:42.9,-4000,427
46:43.8,-4000,427
46:47.9,-4000,427
46:48.8,-4000,426
46:52.9,-4000,426
46:53.8,-4000,426
46:57.9,-4000,426
46:58.8,-4000,426
47:02.9,-4000,426
47:03.8,-4000,425
47:07.9,-4000,425
47:08.8,-4000,425
47:12.9,-4000,424
47:13.8,-4000,424
47:17.9,-4000,424
47:18.8,-4000,424
47:22.9,-4000,424
47:23.8,-4000,424
47:27.9,-4000,423
47:28.8,-4000,423
47:32.9,-4000,423
47:33.8,-4000,422
47:37.9,-4000,422
47:38.8,-4000,422
47:42.9,-4000,422
47:43.9,-4000,422
47:48.0,-4000,422
47:48.9,-4000,422
47:53.0,-4000,422
47:53.9,-4000,421
47:58.0,-4000,421
47:58.9,-4000,421
48:03.0,-4000,421
48:03.9,-4000,421
48:08.0,-4000,421
48:08.9,-4000,421
48:13.0,-4000,420
48:13.9,-4000,420
48:18.0,-4000,419
48:18.9,-4000,419
48:23.0,-4000,419
48:23.9,-4000,419
48:28.0,-4000,419
48:28.9,-4000,419
48:33.0,-4000,418
48:33.9,-4000,418
48:38.0,-4000,418
48:38.9,-4000,418
48:43.0,-4000,418
48:44.0,-4000,417
48:48.0,-4000,416
48:49.0,-4000,416
48:53.1,-4000,416
48:54.0,-4000,416
48:58.1,-4000,416
48:59.0,-4000,416
49:03.1,-4000,416
49:04.0,-4000,416
49:08.1,-4000,415
49:09.0,-4000,415
49:13.1,-4000,415
49:14.0,-4000,415
49:18.1,-4000,415
49:19.0,-4000,415
49:23.1,-4000,415
49:24.0,-4000,414
49:28.1,-4000,413
49:29.0,-4000,413
49:33.1,-4000,413
49:34.0,-4000,413
49:38.1,-4000,413
49:39.0,-4000,413
49:43.1,-4000,413
49:44.0,-4000,413
49:48.1,-4000,413
49:49.0,-4000,412
49:53.1,-4000,412
49:54.1,-4000,412
49:58.2,-4000,412
49:59.1,-4000,412
50:03.2,-4000,412
50:04.1,-4000,411
50:08.2,-4000,411
50:09.1,-4000,411
50:13.2,-4000,411
50:14.1,-4000,411
50:18.2,-4000,411
50:19.1,-4000,410
50:23.2,-4000,410
50:24.1,-4000,410
50:28.2,-4000,410
50:29.1,-4000,410
50:33.2,-4000,410
50:34.1,-4000,409
50:38.2,-4000,409
50:39.1,-4000,409
50:43.2,-4000,408
50:44.1,-4000,408
50:48.2,-4000,408
50:49.1,-4000,408
50:53.2,-4500,408
50:54.1,-4000,408
50:58.2,-4000,407
50:59.2,-4500,408
51:03.2,-4500,407
51:04.2,-4500,407
51:08.3,-4500,407
51:09.2,-4500,407
51:13.3,-4500,407
51:14.2,-4500,407
51:18.3,-4500,406
51:19.2,-4500,407
51:23.3,-4500,406
51:24.2,-4500,406
51:28.3,-4500,405
51:29.2,-4500,405
51:33.3,-4500,405
51:34.2,-4500,405
51:38.3,-4500,405
51:39.2,-4500,405
51:43.3,-4500,405
51:44.2,-4500,405
51:48.3,-4500,405
51:49.2,-4500,405
51:53.3,-4500,404
51:54.2,-4500,405
51:58.3,-4500,404
51:59.2,-4500,404
52:03.3,-4500,404
52:04.3,-4500,404
52:08.4,-4500,404
52:09.3,-4500,404
52:13.4,-4500,404
52:14.3,-4500,404
52:18.4,-4500,404
52:19.3,-4500,403
52:23.4,-4500,403
52:24.3,-4500,403
52:28.4,-4500,402
52:29.3,-4500,402
52:33.4,-4500,402
52:34.3,-4500,402
52:38.4,-4500,402
52:39.3,-4500,402
52:43.4,-4500,402
52:44.3,-4500,402
52:48.4,-4500,401
52:49.3,-4500,401
52:53.4,-4500,401
52:54.3,-4500,401
52:58.4,-4500,401
52:59.3,-4500,401
53:03.4,-4500,400
53:04.3,-4500,400
53:08.4,-4500,400
53:09.3,-4500,400
53:13.5,-4500,399
53:14.3,-4500,399
53:18.5,-4500,399
53:19.4,-4500,399
53:23.5,-4500,399
53:24.4,-4500,399
53:28.5,-4500,399
53:29.4,-4500,399
53:33.5,-4500,398
53:34.4,-4500,398
53:38.5,-4500,398
53:39.4,-4500,398
53:43.5,-4500,398
53:44.4,-4500,398
53:48.5,-4500,397
53:49.4,-4500,397
53:53.5,-4500,397
53:54.4,-4500,397
53:58.5,-4500,397
53:59.4,-4500,397
54:03.5,-4500,397
54:04.4,-4500,397
54:08.5,-4500,397
54:09.4,-4500,397
54:13.5,-4500,397
54:14.4,-4500,397
54:18.6,-4500,397
54:19.5,-4500,396
54:23.6,-4500,396
54:24.5,-4500,396
54:28.6,-4500,396
54:29.5,-4500,396
54:33.6,-4500,396
54:34.5,-4500,396
54:38.6,-4500,396
54:39.5,-4500,396
54:43.6,-4500,395
54:44.5,-4500,395
54:48.6,-4500,395
54:49.5,-4500,395
54:53.6,-4500,395
54:54.5,-4500,394
54:58.6,-4500,394
54:59.5,-4500,394
55:03.6,-4500,394
55:04.5,-4500,394
55:08.6,-4500,394
55:09.5,-4500,394
55:13.6,-5000,394
55:14.5,-5000,394
55:18.6,-5000,393
55:19.5,-5000,393
55:23.6,-5000,393
55:24.6,-5000,393
55:28.7,-5000,393
55:29.6,-5000,393
55:33.7,-5000,393
55:34.6,-5000,393
55:38.7,-5000,392
55:39.6,-5000,393
55:43.7,-5000,393
55:44.6,-5000,392
55:48.7,-5000,392
55:49.6,-5000,392
55:53.7,-5000,392
55:54.6,-5000,391
55:58.7,-5000,391
55:59.6,-5000,391
56:03.7,-5000,391
56:04.6,-5000,391
56:08.7,-5000,391
56:09.6,-5000,391
56:13.7,-5000,391
56:14.6,-5000,391
56:18.7,-4500,391
56:19.6,-4500,391
56:23.7,-4500,391
56:24.7,-4500,391
56:28.7,-4500,391
56:29.7,-4500,391
56:33.8,-4500,391
56:34.7,-4500,391
56:38.8,-4500,391
56:39.7,-4500,390
56:43.8,-4500,391
56:44.7,-4500,390
56:48.8,-4500,390
56:49.7,-4500,390
56:53.8,-4500,390
56:54.7,-4500,390
56:58.8,-4500,390
56:59.7,-4500,390
57:03.8,-4500,390
57:04.7,-4500,390
57:08.8,-4500,390
57:09.7,-4500,390
57:13.8,-4500,390
57:14.7,-4500,389
57:18.8,-4500,389
57:19.7,-4500,389
57:23.9,-4500,389
57:24.7,-4500,389
57:28.8,-4500,388
57:29.7,-4500,388
57:33.9,-4500,388
57:34.8,-5000,388
57:38.9,-5000,388
57:39.8,-5000,388
57:43.9,-5000,388
57:44.8,-5000,388
57:48.9,-5000,388
57:49.8,-5000,387
57:53.9,-5000,387
57:54.8,-5000,387
57:58.9,-5000,387
57:59.8,-5000,387
58:03.9,-5000,387
58:04.8,-5000,386
58:08.9,-5000,386
58:09.8,-5000,386
58:13.9,-5000,386
58:14.8,-5000,386
58:18.9,-5000,386
58:19.8,-5000,386
58:23.9,-5000,386
58:24.8,-5000,386
58:28.9,-5000,386
58:29.8,-5000,386
58:33.9,-5000,386
58:34.8,-5000,386
58:38.9,-5000,386
58:39.8,-5000,386
58:44.0,-5000,386
58:44.9,-5000,386
58:49.0,-5000,386
58:49.9,-5000,386
58:54.0,-4500,386
58:54.9,-4500,386
58:59.0,-4500,386
58:59.9,-4500,386
59:04.0,-4500,386
59:04.9,-4500,386
59:09.0,-4500,386
59:09.9,-4500,385
59:14.0,-4500,385
59:14.9,-4500,385
59:19.0,-4500,385
59:19.9,-4500,385
59:24.0,-4500,385
59:24.9,-4500,385
59:29.0,-4500,385
59:29.9,-4500,385
59:34.0,-4500,385
59:34.9,-4500,384
59:39.0,-4500,385
59:39.9,-4500,384
59:44.0,-4500,384
59:45.0,-4500,384
59:49.0,-5000,384
59:50.0,-5000,384
59:54.1,-5000,383
59:55.0,-5000,383
59:59.1,-5000,384
00:00.0,-5000,383
00:04.1,-5000,383
00:05.0,-5000,383
00:09.1,-5000,383
00:10.0,-5000,383
00:14.1,-5000,383
00:15.0,-5000,383
00:19.1,-5000,383
00:20.0,-5000,382
00:24.1,-5000,382
00:25.0,-5000,382
00:29.1,-5000,382
00:30.0,-5000,382
00:34.1,-5000,382
00:35.0,-5000,382
00:39.1,-5000,382
00:40.0,-5000,382
00:44.1,-5000,382
00:45.1,-5000,382
00:49.1,-5000,382
00:50.0,-5000,382
00:54.2,-5000,382
00:55.1,-5000,382
00:59.2,-5000,382
01:00.1,-5000,382
01:04.2,-5000,382
01:05.1,-5000,382
01:09.2,-5000,382
01:10.1,-5000,382
01:14.2,-5000,382
01:15.1,-5000,382
01:19.2,-5000,382
01:20.1,-5000,382
01:24.2,-4500,382
01:25.1,-5000,382
01:29.2,-5000,382
01:30.1,-4500,382
01:34.2,-5000,382
01:35.1,-5000,382
01:39.2,-5000,381
01:40.1,-5000,381
01:44.2,-5000,381
01:45.1,-5000,381
01:49.2,-5000,381
01:50.1,-5000,381
01:54.2,-5000,381
01:55.1,-5000,380
01:59.2,-5000,380
02:00.2,-5000,380
02:04.3,-5000,380
02:05.2,-5000,380
02:09.3,-5000,380
02:10.2,-5000,380
02:14.3,-5000,380
02:15.2,-5000,380
02:19.3,-5000,380
02:20.2,-5000,380
02:24.3,-5000,379
02:25.2,-5000,379
02:29.3,-5000,379
02:30.2,-5000,380
02:34.3,-5000,379
02:35.2,-5000,379
02:39.4,-5000,379
02:40.2,-5000,379
02:44.3,-5000,379
02:45.2,-5000,379
02:49.3,-5000,379
02:50.2,-5000,379
02:54.3,-5000,379
02:55.2,-5000,379
02:59.4,-5000,379
03:00.3,-5000,379
03:04.4,-5000,379
03:05.3,-5000,379
03:09.3,-5000,379
03:10.3,-5000,379
03:14.4,-5000,379
03:15.3,-5000,379
03:19.4,-5000,379
03:20.3,-5000,379
03:24.4,-5000,379
03:25.3,-5000,379
03:29.4,-5000,379
03:30.3,-5000,379
03:34.4,-5000,379
03:35.3,-5000,379
03:39.4,-5000,378
03:40.3,-5000,379
03:44.4,-5000,379
03:45.3,-5000,378
03:49.4,-5000,378
03:50.3,-5000,378
03:54.4,-5000,377
03:55.3,-5000,378
03:59.4,-5000,378
04:00.3,-5000,377
04:04.5,-5000,377
04:05.4,-5000,377
04:09.4,-5000,377
04:10.4,-5000,377
04:14.5,-5000,377
04:15.4,-5000,377
04:19.5,-5000,377
04:20.4,-5000,377
04:24.5,-5000,377
04:25.4,-5000,377
04:29.5,-5000,377
04:30.4,-5000,377
04:34.5,-5000,376
04:35.4,-5000,376
04:39.5,-5000,376
04:40.4,-5000,376
04:44.5,-5000,376
04:45.4,-5000,376
04:49.5,-5000,376
04:50.4,-5000,376
04:54.5,-5000,376
04:55.4,-5000,376
04:59.5,-5000,376
05:00.4,-5000,376
05:04.5,-5000,376
05:05.4,-5000,376
05:09.5,-5000,376
05:10.4,-5000,376
05:14.6,-5000,376
05:15.4,-5000,375
05:19.6,-5000,375
05:20.5,-5000,375
05:24.6,-5000,376
05:25.5,-5000,375
05:29.6,-5000,375
05:30.5,-5000,376
05:34.6,-5000,376
05:35.5,-5000,375
05:39.6,-5000,376
05:40.5,-5000,376
05:44.6,-5000,376
05:45.5,-5000,376
05:49.6,-5000,375
05:50.5,-5000,375
05:54.6,-5000,376
05:55.5,-5000,375
05:59.6,-5000,376
06:00.5,-5000,375
06:04.6,-5000,375
06:05.5,-5000,375
06:09.6,-5000,375
06:10.5,-5000,375
06:14.6,-5000,375
06:15.5,-5000,375
06:19.7,-5000,375
06:20.6,-5000,375
06:24.7,-5000,375
06:25.6,-5000,375
06:29.7,-5000,374
06:30.6,-5000,374
06:34.7,-5000,375
06:35.6,-5000,374
06:39.7,-5000,375
06:40.6,-5000,374
06:44.7,-5000,374
06:45.6,-5000,374
06:49.7,-5000,374
06:50.6,-5000,374
06:54.7,-5000,374
06:55.6,-5000,374
06:59.7,-5000,374
07:00.6,-5000,374
07:04.7,-5000,374
07:05.6,-5000,374
07:09.7,-5000,374
07:10.6,-5000,374
07:14.7,-5000,374
07:15.6,-5000,374
07:19.8,-5000,374
07:20.6,-5000,374
07:24.8,-5000,374
07:25.7,-5000,374
07:29.8,-5000,374
07:30.7,-5000,374
07:34.8,-5000,374
07:35.7,-5000,374
07:39.8,-5000,374
07:40.7,-5000,374
07:44.8,-5000,374
07:45.8,-5000,374
07:49.8,-5000,373
07:50.7,-5000,373
07:54.8,-5000,373
07:55.7,-5000,373
07:59.8,-5000,373
08:00.7,-5000,373
08:04.8,-5000,374
08:05.7,-5000,373
08:09.8,-5000,373
08:10.7,-5000,373
08:14.8,-5000,373
08:15.7,-5000,373
08:19.8,-5000,372
08:20.7,-5000,373
08:24.8,-5000,373
08:25.7,-5000,373
08:29.8,-5000,373
08:30.8,-5000,373
08:34.9,-5000,373
08:35.8,-5000,373
08:39.9,-5000,372
08:40.8,-5000,372
08:44.9,-5000,372
08:45.8,-5000,372
08:49.9,-5000,372
08:50.8,-5000,372
08:54.9,-5000,372
08:55.8,-5000,372
08:59.9,-5000,372
09:00.8,-5000,372
09:04.9,-5000,372
09:05.8,-5000,372
09:09.9,-5000,372
09:10.8,-5000,372
09:14.9,-5000,372
09:15.8,-5000,372
09:19.9,-5000,372
09:20.8,-5000,371
09:24.9,-5000,371
09:25.8,-5000,372
09:29.9,-5000,372
09:30.9,-5000,371
09:34.9,-5000,371
09:35.8,-5000,371
09:40.0,-5000,371
09:40.9,-5000,372
09:45.0,-5000,371
09:45.9,-5000,371
09:50.0,-5000,371
09:50.9,-5000,371
09:55.0,-5000,371
09:55.9,-5000,371
10:00.0,-5000,371
10:00.9,-5000,371
10:05.0,-5000,371
10:05.9,-5000,371
10:10.0,-5000,371
10:10.9,-5000,371
